36,192,2182,5,0,0:0:0:0:
109,192,2182,1,0,0:0:0:0:
182,192,2182,1,0,0:0:0:0:
256,192,2182,1,0,0:0:0:0:
329,192,2182,1,0,0:0:0:0:
402,192,2182,1,0,0:0:0:0:
36,192,2454,1,0,0:0:0:0:
109,192,2454,1,0,0:0:0:0:
36,192,2727,1,0,0:0:0:0:
109,192,2727,1,0,0:0:0:0:
182,192,2727,1,0,0:0:0:0:
256,192,2727,1,0,0:0:0:0:
329,192,2727,1,0,0:0:0:0:
402,192,2727,1,0,0:0:0:0:
36,192,3000,1,0,0:0:0:0:
109,192,3000,1,0,0:0:0:0:
36,192,3272,1,0,0:0:0:0:
182,192,3272,1,0,0:0:0:0:
256,192,3272,1,0,0:0:0:0:
329,192,3272,1,0,0:0:0:0:
36,192,3545,1,0,0:0:0:0:
109,192,3545,1,0,0:0:0:0:
182,192,3545,1,0,0:0:0:0:
329,192,3545,1,0,0:0:0:0:
256,192,3545,1,0,0:0:0:0:
36,192,3818,1,0,0:0:0:0:
109,192,3818,1,0,0:0:0:0:
182,192,3818,1,0,0:0:0:0:
256,192,3818,1,0,0:0:0:0:
329,192,3818,1,0,0:0:0:0:
36,192,4091,1,0,0:0:0:0:
109,192,4091,1,0,0:0:0:0:
182,192,4091,1,0,0:0:0:0:
329,192,4091,1,0,0:0:0:0:
256,192,4091,1,0,0:0:0:0:
36,192,4363,1,0,0:0:0:0:
109,192,4363,1,0,0:0:0:0:
182,192,4363,1,0,0:0:0:0:
256,192,4363,1,0,0:0:0:0:
402,192,4363,1,0,0:0:0:0:
329,192,4363,1,0,0:0:0:0:
36,192,4636,1,0,0:0:0:0:
109,192,4636,1,0,0:0:0:0:
36,192,4909,1,0,0:0:0:0:
109,192,4909,1,0,0:0:0:0:
182,192,4909,1,0,0:0:0:0:
256,192,4909,1,0,0:0:0:0:
329,192,4909,1,0,0:0:0:0:
402,192,4909,1,0,0:0:0:0:
36,192,5182,1,0,0:0:0:0:
109,192,5182,1,0,0:0:0:0:
36,192,5454,1,0,0:0:0:0:
182,192,5454,1,0,0:0:0:0:
329,192,5454,1,0,0:0:0:0:
256,192,5454,1,0,0:0:0:0:
36,192,5727,1,0,0:0:0:0:
109,192,5727,1,0,0:0:0:0:
182,192,5727,1,0,0:0:0:0:
256,192,5727,1,0,0:0:0:0:
329,192,5727,1,0,0:0:0:0:
36,192,6000,1,0,0:0:0:0:
109,192,6000,1,0,0:0:0:0:
182,192,6000,1,0,0:0:0:0:
256,192,6000,1,0,0:0:0:0:
329,192,6000,1,0,0:0:0:0:
36,192,6272,1,0,0:0:0:0:
109,192,6272,1,0,0:0:0:0:
182,192,6272,1,0,0:0:0:0:
256,192,6272,1,0,0:0:0:0:
329,192,6272,1,0,0:0:0:0:
36,192,6545,1,0,0:0:0:0:
109,192,6545,1,0,0:0:0:0:
182,192,6545,1,0,0:0:0:0:
256,192,6545,1,0,0:0:0:0:
329,192,6545,1,0,0:0:0:0:
402,192,6545,1,0,0:0:0:0:
36,192,6818,1,0,0:0:0:0:
109,192,6818,1,0,0:0:0:0:
36,192,7091,1,0,0:0:0:0:
109,192,7091,1,0,0:0:0:0:
182,192,7091,1,0,0:0:0:0:
402,192,7091,1,0,0:0:0:0:
329,192,7091,1,0,0:0:0:0:
256,192,7091,1,0,0:0:0:0:
36,192,7363,1,0,0:0:0:0:
109,192,7363,1,0,0:0:0:0:
36,192,7636,1,0,0:0:0:0:
182,192,7636,1,0,0:0:0:0:
256,192,7636,1,0,0:0:0:0:
329,192,7636,1,0,0:0:0:0:
36,192,7909,1,0,0:0:0:0:
109,192,7909,1,0,0:0:0:0:
182,192,7909,1,0,0:0:0:0:
329,192,7909,1,0,0:0:0:0:
256,192,7909,1,0,0:0:0:0:
36,192,8182,1,0,0:0:0:0:
109,192,8182,1,0,0:0:0:0:
182,192,8182,1,0,0:0:0:0:
256,192,8182,1,0,0:0:0:0:
329,192,8182,1,0,0:0:0:0:
36,192,8454,1,0,0:0:0:0:
109,192,8454,1,0,0:0:0:0:
182,192,8454,1,0,0:0:0:0:
329,192,8454,1,0,0:0:0:0:
256,192,8454,1,0,0:0:0:0:
36,192,8727,1,0,0:0:0:0:
109,192,8727,1,0,0:0:0:0:
182,192,8727,1,0,0:0:0:0:
256,192,8727,1,0,0:0:0:0:
329,192,8727,1,0,0:0:0:0:
402,192,8727,1,0,0:0:0:0:
36,192,9000,1,0,0:0:0:0:
109,192,9000,1,0,0:0:0:0:
36,192,9272,1,0,0:0:0:0:
109,192,9272,1,0,0:0:0:0:
182,192,9272,1,0,0:0:0:0:
402,192,9272,1,0,0:0:0:0:
329,192,9272,1,0,0:0:0:0:
256,192,9272,1,0,0:0:0:0:
36,192,9545,1,0,0:0:0:0:
109,192,9545,1,0,0:0:0:0:
36,192,9818,1,0,0:0:0:0:
182,192,9818,1,0,0:0:0:0:
256,192,9818,1,0,0:0:0:0:
329,192,9818,1,0,0:0:0:0:
36,192,10091,1,0,0:0:0:0:
109,192,10091,1,0,0:0:0:0:
182,192,10091,1,0,0:0:0:0:
329,192,10091,1,0,0:0:0:0:
256,192,10091,1,0,0:0:0:0:
36,192,10363,1,0,0:0:0:0:
109,192,10363,1,0,0:0:0:0:
182,192,10363,1,0,0:0:0:0:
256,192,10363,1,0,0:0:0:0:
329,192,10363,1,0,0:0:0:0:
36,192,10636,1,0,0:0:0:0:
109,192,10636,1,0,0:0:0:0:
182,192,10636,1,0,0:0:0:0:
329,192,10636,1,0,0:0:0:0:
256,192,10636,1,0,0:0:0:0:
36,192,10909,1,0,0:0:0:0:
109,192,10909,1,0,0:0:0:0:
182,192,10909,1,0,0:0:0:0:
256,192,10909,1,0,0:0:0:0:
329,192,10909,1,0,0:0:0:0:
402,192,10909,1,0,0:0:0:0:
36,192,11182,1,0,0:0:0:0:
109,192,11182,1,0,0:0:0:0:
36,192,11454,1,0,0:0:0:0:
109,192,11454,1,0,0:0:0:0:
182,192,11454,1,0,0:0:0:0:
402,192,11454,1,0,0:0:0:0:
329,192,11454,1,0,0:0:0:0:
256,192,11454,1,0,0:0:0:0:
36,192,11727,1,0,0:0:0:0:
109,192,11727,1,0,0:0:0:0:
36,192,12000,1,0,0:0:0:0:
182,192,12000,1,0,0:0:0:0:
256,192,12000,1,0,0:0:0:0:
329,192,12000,1,0,0:0:0:0:
36,192,12272,1,0,0:0:0:0:
109,192,12272,1,0,0:0:0:0:
182,192,12272,1,0,0:0:0:0:
329,192,12272,1,0,0:0:0:0:
256,192,12272,1,0,0:0:0:0:
36,192,12545,1,0,0:0:0:0:
109,192,12545,1,0,0:0:0:0:
182,192,12545,1,0,0:0:0:0:
256,192,12545,1,0,0:0:0:0:
329,192,12545,1,0,0:0:0:0:
36,192,12818,1,0,0:0:0:0:
109,192,12818,1,0,0:0:0:0:
182,192,12818,1,0,0:0:0:0:
329,192,12818,1,0,0:0:0:0:
256,192,12818,1,0,0:0:0:0:
36,192,13091,1,0,0:0:0:0:
109,192,13091,1,0,0:0:0:0:
182,192,13091,1,0,0:0:0:0:
256,192,13091,1,0,0:0:0:0:
329,192,13091,1,0,0:0:0:0:
402,192,13091,1,0,0:0:0:0:
36,192,13363,1,0,0:0:0:0:
109,192,13363,1,0,0:0:0:0:
36,192,13636,1,0,0:0:0:0:
109,192,13636,1,0,0:0:0:0:
182,192,13636,1,0,0:0:0:0:
256,192,13636,1,0,0:0:0:0:
329,192,13636,1,0,0:0:0:0:
402,192,13636,1,0,0:0:0:0:
36,192,13909,1,0,0:0:0:0:
109,192,13909,1,0,0:0:0:0:
36,192,14182,1,0,0:0:0:0:
182,192,14182,1,0,0:0:0:0:
256,192,14182,1,0,0:0:0:0:
329,192,14182,1,0,0:0:0:0:
36,192,14454,1,0,0:0:0:0:
109,192,14454,1,0,0:0:0:0:
182,192,14454,1,0,0:0:0:0:
256,192,14454,1,0,0:0:0:0:
329,192,14454,1,0,0:0:0:0:
36,192,14727,1,0,0:0:0:0:
109,192,14727,1,0,0:0:0:0:
182,192,14727,1,0,0:0:0:0:
256,192,14727,1,0,0:0:0:0:
329,192,14727,1,0,0:0:0:0:
36,192,15000,1,0,0:0:0:0:
109,192,15000,1,0,0:0:0:0:
182,192,15000,1,0,0:0:0:0:
256,192,15000,1,0,0:0:0:0:
329,192,15000,1,0,0:0:0:0:
36,192,15272,1,0,0:0:0:0:
109,192,15272,1,0,0:0:0:0:
182,192,15272,1,0,0:0:0:0:
329,192,15272,1,0,0:0:0:0:
256,192,15272,1,0,0:0:0:0:
402,192,15272,1,0,0:0:0:0:
36,192,15545,1,0,0:0:0:0:
109,192,15545,1,0,0:0:0:0:
36,192,15818,1,0,0:0:0:0:
109,192,15818,1,0,0:0:0:0:
182,192,15818,1,0,0:0:0:0:
402,192,15818,1,0,0:0:0:0:
256,192,15818,1,0,0:0:0:0:
329,192,15818,1,0,0:0:0:0:
36,192,16091,1,0,0:0:0:0:
109,192,16091,1,0,0:0:0:0:
36,192,16363,1,0,0:0:0:0:
182,192,16363,1,0,0:0:0:0:
256,192,16363,1,0,0:0:0:0:
329,192,16363,1,0,0:0:0:0:
36,192,16636,1,0,0:0:0:0:
109,192,16636,1,0,0:0:0:0:
182,192,16636,1,0,0:0:0:0:
256,192,16636,1,0,0:0:0:0:
329,192,16636,1,0,0:0:0:0:
36,192,16909,1,0,0:0:0:0:
109,192,16909,1,0,0:0:0:0:
182,192,16909,1,0,0:0:0:0:
256,192,16909,1,0,0:0:0:0:
329,192,16909,1,0,0:0:0:0:
36,192,17182,1,0,0:0:0:0:
109,192,17182,1,0,0:0:0:0:
182,192,17182,1,0,0:0:0:0:
256,192,17182,1,0,0:0:0:0:
329,192,17182,1,0,0:0:0:0:
36,192,17454,1,0,0:0:0:0:
109,192,17454,1,0,0:0:0:0:
182,192,17454,1,0,0:0:0:0:
256,192,17454,1,0,0:0:0:0:
329,192,17454,1,0,0:0:0:0:
402,192,17454,1,0,0:0:0:0:
36,192,17727,1,0,0:0:0:0:
109,192,17727,1,0,0:0:0:0:
36,192,18000,1,0,0:0:0:0:
109,192,18000,1,0,0:0:0:0:
182,192,18000,1,0,0:0:0:0:
256,192,18000,1,0,0:0:0:0:
329,192,18000,1,0,0:0:0:0:
402,192,18000,1,0,0:0:0:0:
36,192,18272,1,0,0:0:0:0:
109,192,18272,1,0,0:0:0:0:
36,192,18545,1,0,0:0:0:0:
182,192,18545,1,0,0:0:0:0:
329,192,18545,1,0,0:0:0:0:
256,192,18545,1,0,0:0:0:0:
36,192,18818,1,0,0:0:0:0:
109,192,18818,1,0,0:0:0:0:
182,192,18818,1,0,0:0:0:0:
256,192,18818,1,0,0:0:0:0:
329,192,18818,1,0,0:0:0:0:
36,192,19091,1,0,0:0:0:0:
109,192,19091,1,0,0:0:0:0:
182,192,19091,1,0,0:0:0:0:
256,192,19091,1,0,0:0:0:0:
329,192,19091,1,0,0:0:0:0:
36,192,19363,1,0,0:0:0:0:
109,192,19363,1,0,0:0:0:0:
182,192,19363,1,0,0:0:0:0:
256,192,19363,1,0,0:0:0:0:
329,192,19363,1,0,0:0:0:0:
36,192,19636,1,0,0:0:0:0:
109,192,19636,1,0,0:0:0:0:
182,192,19636,1,0,0:0:0:0:
256,192,19636,1,0,0:0:0:0:
329,192,19636,1,0,0:0:0:0:
402,192,19636,1,0,0:0:0:0:
36,192,19909,1,0,0:0:0:0:
109,192,19909,1,0,0:0:0:0:
36,192,20182,1,0,0:0:0:0:
109,192,20182,1,0,0:0:0:0:
182,192,20182,1,0,0:0:0:0:
256,192,20182,1,0,0:0:0:0:
329,192,20182,1,0,0:0:0:0:
402,192,20182,1,0,0:0:0:0:
36,192,20454,1,0,0:0:0:0:
109,192,20454,1,0,0:0:0:0:
36,192,20727,1,0,0:0:0:0:
182,192,20727,1,0,0:0:0:0:
256,192,20727,1,0,0:0:0:0:
329,192,20727,1,0,0:0:0:0:
402,192,20727,1,0,0:0:0:0:
36,192,21000,1,0,0:0:0:0:
109,192,21000,1,0,0:0:0:0:
182,192,21000,1,0,0:0:0:0:
256,192,21000,1,0,0:0:0:0:
329,192,21000,1,0,0:0:0:0:
