109,192,0,1,0,0:0:0:0:
329,192,0,1,0,0:0:0:0:
182,192,0,1,0,0:0:0:0:
256,192,0,1,0,0:0:0:0:
402,192,0,1,0,0:0:0:0:
475,192,0,1,0,0:0:0:0:
36,192,0,1,0,0:0:0:0:
109,192,150,1,0,0:0:0:0:
109,192,300,1,0,0:0:0:0:
329,192,300,1,0,0:0:0:0:
182,192,300,1,0,0:0:0:0:
256,192,300,1,0,0:0:0:0:
402,192,300,1,0,0:0:0:0:
36,192,300,1,0,0:0:0:0:
109,192,450,1,0,0:0:0:0:
109,192,600,1,0,0:0:0:0:
329,192,600,1,0,0:0:0:0:
182,192,600,1,0,0:0:0:0:
256,192,600,1,0,0:0:0:0:
402,192,600,1,0,0:0:0:0:
36,192,600,1,0,0:0:0:0:
109,192,750,1,0,0:0:0:0:
109,192,900,1,0,0:0:0:0:
329,192,900,1,0,0:0:0:0:
182,192,900,1,0,0:0:0:0:
256,192,900,1,0,0:0:0:0:
109,192,1050,1,0,0:0:0:0:
329,192,1050,1,0,0:0:0:0:
182,192,1050,1,0,0:0:0:0:
256,192,1050,1,0,0:0:0:0:
109,192,1200,1,0,0:0:0:0:
36,192,1200,1,0,0:0:0:0:
109,192,1350,1,0,0:0:0:0:
329,192,1350,1,0,0:0:0:0:
182,192,1350,1,0,0:0:0:0:
256,192,1350,1,0,0:0:0:0:
109,192,1500,1,0,0:0:0:0:
329,192,1500,1,0,0:0:0:0:
182,192,1500,1,0,0:0:0:0:
256,192,1500,1,0,0:0:0:0:
36,192,1500,1,0,0:0:0:0:
109,192,1650,1,0,0:0:0:0:
329,192,1650,1,0,0:0:0:0:
182,192,1650,1,0,0:0:0:0:
256,192,1650,1,0,0:0:0:0:
109,192,1800,1,0,0:0:0:0:
329,192,1800,1,0,0:0:0:0:
182,192,1800,1,0,0:0:0:0:
256,192,1800,1,0,0:0:0:0:
36,192,1800,1,0,0:0:0:0:
109,192,1950,1,0,0:0:0:0:
329,192,1950,1,0,0:0:0:0:
182,192,1950,1,0,0:0:0:0:
256,192,1950,1,0,0:0:0:0:
109,192,2100,1,0,0:0:0:0:
329,192,2100,1,0,0:0:0:0:
182,192,2100,1,0,0:0:0:0:
256,192,2100,1,0,0:0:0:0:
36,192,2100,1,0,0:0:0:0:
